tenure,monthly_charge,outage_sec_perweek,bandwidth_gb_year
-1.1269605980785402,1.3385895268468702,-0.4123840445518149,-1.0883965188612057
-0.515357688285214,0.05433745551954222,0.3796264308214526,-0.325637960287283
-1.1744634661179154,2.2132683523558807,-1.4990771424928901,-1.0573597060308366
-1.098550980314668,-0.2361743263770214,1.2775350846767848,-0.9987162631662837
-1.1804516554861881,1.3359816663294255,2.119824427649595,-1.1416648784921675
-1.0349026237845231,-0.7597302473211176,-0.18642708763845017,-0.9387813135210594
-0.9333207387803955,0.2873682506601193,2.29820503285419,-1.0426335806062994
-0.6990525517323531,-0.5857107032819852,-0.6817873997765883,-0.8522085595627125
-0.9585756452581669,-0.0038881119294389916,0.47959680307296193,-0.9528729024515141
-1.1921811278961985,-1.517032853534441,-0.6520704693976577,-1.1438136302193977
-1.1573343176802533,1.9216367069380744,0.8555334857468215,-1.0373304772544547
-0.6038404254573242,0.461841906716059,-0.5868142024971441,-0.6295261730645956
-0.9729992408161331,1.6303258974820913,1.0600817360325239,-0.9059206478209695
-0.9132841365325185,1.6895333249747972,0.19545504585166065,-0.7695693630372736
-0.4639909371848937,0.2873682506601193,0.840090225765986,-0.4610389376855131
-0.9492204971909545,0.5212132337151381,-0.08461701059651934,-0.9968953665672087
-1.0122593134363107,-1.5756974890841853,-0.7168280307738032,-1.2137782923297118
-0.8682032012376165,-1.866209270980749,0.8178397640625723,-1.141491117095143
-1.179286103995116,0.28771763745951173,-0.351050649784829,-1.0827246866446159
-1.028197013600445,0.35004344052773684,-0.6676454915016649,-0.987603634487446
-1.0982504698011073,-0.527764868835358,-1.94615346356681,-1.219561571144557
-1.2470210102072885,-0.06241474400166477,0.38232753300818,-1.3451806654628662
-0.84890345578031,-0.2939743326467642,-0.3240932814640538,-0.9590338784769216
-0.7767841860936733,-0.9935207835097114,0.3071705331441532,-0.7101059477125631
-0.9440689105057617,-1.3430982633741453,-0.5424376245598191,-0.9463779442668685
-1.0511123200381538,-0.7011778356590141,0.48621178204175647,-1.113956572196924
-0.7112042140138669,1.1067043748174135,0.07335295362755087,-0.6971845015002373
-1.0321779935297548,-1.109587460187905,-0.5297240177404023,-1.2427450832676
-1.1971666963493675,-0.1783876640142341,-0.5428890813865332,-1.0549910532099382
-1.217064843981979,0.5205277108721246,-0.14648617399405373,-1.2299127028999968
-1.004687944054223,-0.4696984734702173,0.2660235696596731,-0.9042238189449593
-0.8424395136518485,-1.8658884350189253,-1.3172190269579558,-1.0508905657906205
-0.9413617104198202,-1.0511200024046383,1.1925275146523122,-1.0565378508930574
-1.0063503593212735,0.2873377436477077,-0.17857912754908098,-0.8336592668715122
-1.136647339560296,2.1546369950662405,-1.279243299711676,-1.0914020361249135
-0.897668116819726,0.8147127699409505,0.2695306948551267,-0.9469736323443295
-0.8427690800818175,-0.4695393013863775,-0.7049648070940966,-0.7247032039911849
-1.222397924809372,0.640588500684404,0.4276358202079364,-1.0397744216209008
-0.40106534597502425,0.9322307187614737,-1.3012458037069454,-0.32745582419199754
-1.1646362483309787,1.9211261918800002,-0.6830170618681974,-0.9721163526597876
-1.0039495234861058,-0.877342348699792,-1.8931361047193012,-1.175947892399839
-0.9581887685311218,1.9215319817206598,-1.25794852512954,-0.8303303660906955
-1.215788277635197,0.9860394995838015,0.9816236347311416,-1.2555429575499903
-1.1002128472441375,2.271389194587447,0.8169591611926943,-0.7982108653567063
-1.2644336683865323,0.6413542499837201,-0.8045325536107332,-1.200929620485428
-0.5440781385004404,-0.528329830759858,-0.8599363577952543,-0.4422100028420828
-0.3735551939271544,1.5716945401924507,1.022371417523267,-0.33490867904885585
-0.9397433004255127,-1.0509561028982644,1.6451568218684451,-1.0355147188917275
-0.9340552416411959,0.3489568552665972,1.2742579829406258,-0.7418386314156246
-1.0095383021188133,-0.06129488048042159,1.9025787560612475,-1.1207297184238962
-0.5700715863023738,0.461841906716059,-0.5001689119498968,-0.6796289875594311
-0.7631313820818934,-1.2254012081166343,-0.5836430687499675,-0.6893704782348775
-1.2203746498243107,0.5212132337151381,-0.470179435762343,-1.2633242702298089
-1.216563604813229,-0.7607651569635242,-1.331347571411585,-1.294961877523146
-1.1298654689649816,-1.3423325140748292,1.5465172031410475,-1.2806620831646804
-1.1649919769570969,0.8153935653614302,-0.9166532063992526,-1.196710931984345
-1.1632955113217682,0.3489568552665972,-0.36559031765526623,-0.9148601251516167
-1.1487493215265967,-0.877342348699792,0.534731210443538,-1.3722811944099786
-1.2229629659810055,0.4621627426778819,-0.573836176231104,-1.3649151375813087
-0.7817677075182011,1.1644652575903236,1.7456378581624745,-0.5739715644146094
-1.1819512034484458,-0.23650850624580042,-1.6525760635309896,-1.3492481091899242
-0.5587841492805086,-0.2944848477048392,-1.0279778897083152,-0.41687806884937645
-0.6104796192871619,0.28771763745951173,-0.056398822913133896,-0.5302864785083787
-1.1290322320588329,1.6888525295543177,0.3554706038737585,-1.0220769691636888
-1.0487164707506864,-1.109587460187905,-0.39241261692120505,-1.3101560981552667
-0.8149942242027054,0.3460540548161849,-1.5896591407897014,-0.6569729635856485
-0.5375799172366114,-0.23576853653636196,-0.20393589524336952,-0.6113689289965863
-1.0410575545217873,0.22921690141614137,1.5032873633207602,-1.0639684289234828
-0.7587740335084161,1.1652310068896399,0.2289311980913388,-0.7258906646891963
-0.8846417458536696,0.22921690141614137,1.2743317999997374,-0.912801287206242
-1.2095985706319008,1.1070252107792369,0.806421182060603,-1.1824675306392913
-0.6542771991965506,-0.06257391608550461,0.08265553957164722,-0.6890991882336619
-0.4437698223475185,0.7530936583220611,1.632853386139413,-0.502273320073992
-1.1611375737940632,0.7530936583220611,-1.1038434271523951,-1.1742699134102108
-0.8983993043163132,1.6884467397136576,-0.6309380920095315,-0.6039658099611375
-0.8108194044612612,-0.003528152470782968,1.5481824201571028,-0.8949115430723451
-0.7473600310659727,-0.003914007958294369,0.8899282767871864,-0.6539530905618554
-0.9474829019634818,0.5205277108721246,0.6809106853385671,-0.9464535451682918
-1.1091834828764788,-0.8193965142531648,1.9082090416051019,-1.229828719323836
-1.0569892502400215,0.4621627426778819,0.4376422136873633,-1.1457561483419851
-1.1856865563921202,-0.2951398635354411,0.08892178695394785,-1.3798647319886914
-0.6295411780784449,-1.4012191056057117,-0.8184717994970776,-0.8172539788050209
-0.8094886028797343,0.05442240939837878,0.13606961327830755,-0.8973755671978294
-0.4228167628773137,-0.23688840005760448,-0.9596264046654381,-0.5210033818507652
-1.0670431839276342,-0.8183616046107582,-0.06529776291663285,-0.9331233574714222
-0.8298699484707969,2.387202942516177,0.20509024372856288,-0.7737942238745157
-1.036470794536718,-1.0522065876657776,-1.416984559978764,-0.9617509749289882
-0.9523314576883171,0.873599361471833,-0.3155274725691987,-0.9102528739097557
-0.4594265568537385,-0.5861164931226452,2.198545557880049,-0.3608104882084915
-1.124232866590698,1.630901967685156,-1.8355239829156138,-0.9775159192143237
-0.9257887162031159,-1.3423325140748292,-0.9243176211961086,-1.1034980159272392
-0.9972730542733514,0.35004344052773684,-0.35571259980705533,-0.9356058171020084
-1.0034663534002526,-0.5270840734148785,0.865963116745943,-1.036558962005771
-1.0322753193848941,-1.109993250028565,0.5532885139834327,-0.9713158288909872
-1.1307317727943114,1.1070252107792369,-1.3191392769231056,-1.077069237475876
-0.9255489543760288,-0.0031740382488559113,0.5897327592050141,-0.8517291142436461
-1.148000970749817,-1.2254012081166343,-0.27827427746410316,-1.0988071053837345
-1.13296269254511,1.1070252107792369,-0.5538394870835884,-0.9830033199561804
-1.0756159430275047,-0.7605749422479708,0.24985869894875265,-1.020512234331309
-1.202490336156774,-0.2951398635354411,0.45747567831988967,-1.2883234205427192
-0.9814515401827703,0.28701690768588417,-2.5845425145826013,-0.8920828904203483
-0.9372675891106367,1.8633261856102574,-1.5832441725482969,-0.8306538562349037
-0.9471112202271321,-1.4012191056057117,-1.5940120343405395,-1.1465395399732419
-0.9862512380420356,0.1712710669695142,-0.9557768912377264,-1.065024927747148
-1.0649900151841916,0.6944078541659948,-2.64846805517793,-1.1168179863225882
-1.0315051142600151,0.5786485531036909,-1.6880109748055137,-0.9097195356852947
-0.7520712069535079,1.921957542899898,-1.1607263885020154,-0.6710779339882312
-0.8626443065681714,0.054771796197771255,-0.870756150276704,-0.7264052365442093
-1.149449792247874,-0.06129488048042159,0.4690411585209335,-1.231752236680408
-1.1965459917465324,0.46146201290425426,0.43604314202531913,-1.3175559387506373
-1.1808283917687878,0.2290577293323015,0.43874037643606323,-1.2241312187610942
-1.1106657998625467,-0.7605749422479708,0.10540242746628344,-0.9513373660544703
-1.1833044017024337,-0.8188748909165251,1.2479394005060267,-1.1774386763965954
-1.2023822306027485,1.0444044677780444,1.8170588014892124,-1.1487470452914184
-1.1854774133135129,0.873599361471833,0.6601786331818921,-1.220748128898666
-0.7059425826814141,-1.5756642108240817,0.060022981253291516,-0.7153037922701053
-0.8618549920355326,2.0955712970983704,1.3485154745414774,-0.7890141883612486
-1.0407767012997393,-0.4689327241709012,1.5545014756189746,-1.0378928056939511
-1.09539149982662,0.054717349331346275,0.30355073839095553,-0.9500803135556313
-0.756225237972622,1.1060235793969337,-0.3721173442046741,-0.8031995706982727
-1.0823902368144607,-0.23688840005760448,0.16802839432292302,-1.1168337947739335
-1.1824382552379342,0.28728329678128206,0.7865438546305811,-0.9812639770709991
-0.5904839109434638,1.0446708568734422,0.09810932420442134,-0.5363783070888095
-0.7665913018325191,1.1060235793969337,-0.5004242133918687,-0.7885550520723651
-1.0038030923157246,0.3497226045659133,-0.7309230435250579,-1.0993510384977825
-1.0799675240154356,0.05442240939837878,-1.0135716695183332,-1.1094525118700829
-0.5511516891391542,1.8633261856102574,0.4713389736536627,-0.5501050720860076
-0.7438382122129213,-0.9920695113673818,0.14807330140913136,-0.8908116464495294
-1.2074138772633114,-0.23618767028397689,1.8093633184709323,-1.3105002433872215
-0.8548301008261315,0.22921690141614137,0.22796601156438906,-0.9591224238166546
-1.0798579610686911,-0.7612756720215985,0.2091977882198205,-1.0053830337601746
-0.8944431169304978,0.6413542499837201,0.3073305266716459,-0.774405418644055
-0.7005169186518954,0.6999856072733608,-0.47758194399083825,-0.5819495289042138
-0.8280634266912342,-0.2951398635354411,-0.33768770890476746,-0.9856921158371535
-0.9844945322344146,-0.5280857047971815,-0.8062441090025353,-1.1647664016522437
-1.001512893789258,-0.5278193157017836,-0.2635057051347213,-1.0431170988059766
-0.8491348883523515,-0.8186824405725818,-0.1378819171880802,-0.8096779220554479
-0.9193738839281752,0.35004344052773684,1.1285541672032997,-0.8752626696331578
-0.7194171389711826,-0.1779076559685707,-1.8918207634928002,-0.5709384751220475
-0.7808163317926081,-0.2948190275736175,0.19859857994246174,-0.8557863691793478
-0.568691251294603,-0.0037833867120241173,0.9445161045724828,-0.648714464113469
-0.9268856750081693,0.7527728223602376,-2.095033844739497,-0.9752784232168881
-1.0281317206593954,-0.5857107032819852,2.5424967816000525,-1.1223867822563338
-0.8274329545770451,-0.23645405937937478,0.4150476274529502,-0.9313985547700213
-0.9710314381629013,-1.2265210716378776,-0.4882349734967332,-0.8857161240936064
-1.165756506736954,0.8147127699409505,-1.3131412838318708,-1.123362326765996
-1.1931950686788673,0.5210493342087643,1.312516621702373,-1.1725421704551104
-1.0968949387203477,0.054743245360201656,-0.7045048223421938,-1.2147641404951162
-0.7140309522976361,1.5716945401924507,0.8523426780916924,-0.7370022476902591
-0.4356197241925298,1.5716945401924507,0.9476533850306984,-0.42456991622183393
-0.6533967223591768,-0.7601558085003559,-0.3562972438862158,-0.45769025185746853
-0.8136798772868968,1.5716945401924507,0.17090511571770411,-0.790847629432605
-1.1127144199644103,0.8702257516550721,0.6256980285921787,-0.8963653546029842
-1.1725660885187381,-0.5861164931226452,0.2549378516176162,-1.1755743965715588
-1.00011636813016,-1.5167120175726176,0.35362833277532774,-0.8804671520708416
-1.234818777162368,-0.46861188820907834,-0.6140566168349547,-1.2820718701965939
-1.0944326337090682,-2.1575200804367323,0.017485866496402283,-1.3608550604139198
-1.0407216953139145,-0.7019435849583302,-0.9934220835905883,-1.0115157810619329
-1.2524823098638198,-1.2851524289275182,-0.3510068945188985,-1.2168018472375772
-0.8651605512965839,1.1063444153587574,1.928278729563726,-0.7656869852390701
-1.193629000099709,-0.4696984734702173,1.1459664779978742,-1.000548970203876
-0.9178605546491853,0.05442240939837878,1.645402776801188,-0.9753445205776772
-1.1585387558702631,0.6944078541659948,1.2162835862858505,-1.2129701336029861
-1.1837039035061343,0.8733441272305912,1.6658228798873724,-1.1256403715848267
-0.7052989949404097,-0.7602435336268845,0.5845002026773841,-0.7705192375075642
-1.0835944832621756,-0.7605749422479708,-0.751620942648534,-0.9284133730788645
-1.1636839443003804,-0.8193965142531648,-0.964899708263463,-1.3363788723188943
-1.1958707814275136,-1.6336433235308125,-0.5518830930711037,-1.2969642091924178
-1.2499698383741704,1.8633261856102574,-0.1928363919906964,-1.1793720540140753
-0.6037624275659056,0.5210493342087643,0.3203275107526212,-0.6338308024126679
-0.8371348719130859,1.629815382424017,0.28908837798702747,-0.5966819151242158
-0.7697777989612278,-1.051820732178266,-0.8902654724313244,-0.8976720655842637
-1.1597556425978688,-0.993189374888625,0.46599952402955486,-1.1761200961717246
-0.6353686726918037,1.5716945401924507,-0.1417077837525444,-0.6100811578254012
-1.190660084941914,0.054743245360201656,0.265490119006426,-1.2698230419578247
-1.0853701302964938,-0.06241474400166477,-0.00655506835051111,-1.205327350392739
-1.1299267526011132,-0.2355068748634973,-1.172741626195008,-1.1430004761732468
-0.8533265938960356,-1.2265210716378776,0.23628601775087266,-0.8019654224325315
-1.134582040752999,-0.8193965142531648,0.5316947979537912,-1.2271668845396253
-1.0017449209515092,0.8114041796498782,-0.6671438510376407,-1.052595039783876
-1.2521715530882709,-0.5274851358330046,1.7203820874745333,-1.2059990969986585
-0.5556041846264822,1.2238623641792805,0.8853163521292472,-0.49903808456417525
-0.7063137885791924,1.3975702709359041,2.2446991406323398,-0.45347864801780136
-0.7025572018970959,-1.284386679628202,0.36367544375396965,-0.8496086870214034
-0.8539786425021818,-0.8186824405725818,1.00731284163566,-0.8492421634613393
-0.6993709086127602,1.1063444153587574,0.395731786171426,-0.5667999721673117
-0.500449764169997,-1.109993250028565,-0.8845934683365908,-0.4499140203479069
-1.1183154933626875,0.6372799103933317,-0.05207429350089273,-0.9378970403438518
-1.2021400594788854,-0.29522481741427764,2.7533379538169354,-1.0737243060200259
-1.1176700735183804,1.6888525295543177,1.188910159521499,-1.0012248372836177
-0.9168037732296667,1.921957542899898,-1.5266261199139217,-0.8124863027450516
-1.2081086762701898,-0.877342348699792,0.6974219219415484,-1.3945413231307655
-1.0430649129297642,-0.29522481741427764,-1.0359536725691738,-0.8993528550903269
-0.9275778147347272,-0.7600510832829411,1.6263148721945226,-0.8877996125768444
-1.077480156243956,0.17053109726007573,0.8956460594214563,-1.1883868499817907
-0.965186984075904,-1.051466617956339,0.4825545931867789,-0.9420011439319997
-1.113948284583504,1.3975702709359041,-1.0372156589853023,-0.9107403295324414
-0.8511210976229936,0.5212132337151381,0.4369490820202348,-0.890150762536538
-1.1147860873766926,2.212757837297807,-0.16424190465183913,-0.7916172546816346
-0.6184811489313728,-0.5278193157017836,-0.16961127997449177,-0.7709644436295048
-0.7263595658660771,1.1059386255180972,0.7448837774001122,-0.5539981432551361
-0.6979621416641488,-0.35260568993640484,-0.5812092288756171,-0.8313518115987399
-1.0079826891632853,-1.0514408383664615,0.08291059772345252,-1.081305095548394
-0.4121333530386957,-0.7601890867604595,-1.0949456098456436,-0.4677667236919701
-0.32761578261593827,1.9214470278418232,0.8295065726015987,-0.03771861635121865
-0.9500495375503503,0.5202835849094483,-0.7017012852504713,-0.8095731716847812
-0.8199644722952167,0.17095023100769066,-0.21472656851301378,-1.0278951335738469
-0.6782055662176821,0.054771796197771255,2.49049707729049,-0.5322538857755651
-0.5359566905018825,0.3489568552665972,1.1543380119662312,-0.4027010867142055
-0.8515676612682805,-0.06257391608550461,0.6553418432194239,-0.9587071579434739
-1.1975295164148863,-1.3419069528955916,-1.8318668488345276,-1.422739464846564
-0.7685838079655163,-0.4695393013863775,-1.314318775304468,-0.6610679933449479
-1.1173493776845245,0.8147127699409505,0.09560629516069377,-1.163811583391332
-0.4313135004685271,-0.5850299078615063,0.3949244795046416,-0.5770593268666602
-1.0672145407643656,0.6402676647225805,1.384338076424584,-0.8824451776581195
-0.8240744101502476,-0.8180301959896717,-0.7399742875410329,-0.9201978154971339
-0.8517411702704536,-0.8766615532793124,-0.9677085893379374,-0.9810217907763233
-1.2208890243235715,-0.5864506729914243,-0.22579807121819487,-1.296899628590673
-1.2458632765828366,0.5791590681617652,-0.8375563397098988,-1.2429716279159846
-0.7673968970635076,-0.2350877411158824,1.7030514435433264,-0.801031667874546
-0.7278304928681666,0.8739201974336566,-0.22870039554260116,-0.7232233214483664
-1.1493328253255695,-0.2948056836666627,-2.16313056935859,-1.0643073113530104
-0.9373618452737422,0.40867479781737753,-0.7467481954748252,-0.8595194827675707
-1.2598445731920946,0.6992198579740446,0.25135704041714535,-1.0080571160167207
-0.8571169491570922,-0.877342348699792,-0.7606093361448615,-1.0426214063542893
-1.2143490392809029,-0.7015244512107153,0.6757101160912075,-1.0589719530748631
-1.0510999757675223,-1.342011678113006,1.3594810630234588,-1.1614774563793715
-1.058067745434442,1.3972494349740805,-2.3151332283199375,-0.8709850901614927
-0.9059243842341113,1.630221172264677,-0.5770604278831742,-0.7976570748648005
-1.1779266794868333,0.6944078541659948,-1.2541055597020732,-1.1381850787203134
-0.9669235130346845,-1.109227500729249,-0.06651590064878385,-1.2391211599932992
-0.9186002260805,0.054771796197771255,-0.4808100607306032,-0.7916071324292491
-0.7397832699813113,1.2230966148799642,0.0005374233513414396,-0.43738623223305384
-0.40590929262352954,2.387202942516177,-1.9310733833823905,-0.3270208007292112
-0.8724627733426512,2.6785137519721602,0.42663606900351475,-0.7381670242737763
-0.888195162097286,0.11704315239957072,-0.5120738908084222,-0.868404566548847
-1.0249206068455106,1.1059386255180972,-0.08357312306118275,-0.7558239085519692
-1.2145371185040048,0.579680691498405,1.5363675574546765,-1.2299121417119636
-1.2297468067945856,0.5204732640056996,1.0526558548102352,-1.2968557366207372
-0.9627985215941736,0.05841179510993007,0.5463496734629466,-0.9656216457123845
-1.2328764176905882,-0.5856059780645709,-1.3064470806464183,-1.4207134567900985
-0.8604688457612785,-0.8766615532793124,0.9288679163113692,-1.0355239959069797
-1.2079749385153846,-0.35260568993640484,-1.2275232907156743,-1.3721153471691336
-0.9457957222902679,1.9216367069380744,2.0523548963418827,-0.9564911740776959
-0.9452352179228684,-0.8193965142531648,-0.9577870181012427,-1.1083146779409585
-0.43197580407284875,1.4562865821043813,-1.8234948114840308,-0.39788493284954574
-1.112684489937614,-0.5860315392438087,1.149509367519823,-1.2398738038928931
-1.045628800588592,1.3975702709359041,-2.1648447690187864,-0.8490041447760706
-0.5048000258423528,-0.8193965142531648,-1.3544386725507618,-0.6545977580032372
-1.2457522022000318,-0.9938416194715349,-0.9122206927811821,-1.242991337683565
-1.1628589180867335,1.6303258974820913,0.4363329933591721,-1.1271723509384535
-0.867697009898631,0.3489568552665972,0.0884956494423557,-0.7060532859794109
-0.8661910481376912,1.3979016795569905,2.1099395717216756,-0.6377770988093471
-0.519862064623689,-0.2944590681149615,0.32383389666856416,-0.6834493518605053
-1.1567275872331966,-0.29522481741427764,0.313622806773796,-1.0983009489695548
-0.8753277504103679,-0.8182766507319217,-2.359526025377648,-1.0972551199947849
-1.2500267833397727,1.688531693592494,2.369295188924368,-1.1158377097663341
-0.8233228957012364,-1.2851524289275182,0.7694582280912841,-0.7397556563899199
-1.0692287205463131,0.8702257516550721,0.10941285415240666,-0.9588617951524716
-0.5889356195180904,-0.06172922115865128,-0.2595390753830105,-0.753224951722357
-0.9411682459990115,0.5785941062372654,0.008650095238776466,-0.7751633217765851
-1.1090365963654205,-0.8175958553114421,-0.9216884357841149,-1.2478882695385314
-0.835988034772571,0.8115943943654315,0.3262579202551615,-0.6892724499477267
-0.9981093961188358,-0.2939743326467642,0.6279079433911232,-1.1137006283064603
-0.7434662015269695,-0.5856059780645709,-0.15820064858762056,-0.8906051628432372
-1.0959012340110628,-1.0511200024046383,-0.40451464266835535,-1.1979435486181629
-0.6115622284316544,-0.7601890867604595,1.7707815271937508,-0.6647171804231012
-1.0172701088597478,1.1063444153587574,-1.0038753695178257,-1.0190334661103204
-1.1378412279152603,0.985718663621978,0.20778625496775313,-1.208805670564864
-0.8833440544224327,-0.7598091929486548,0.014788097788193824,-0.9610263605022326
-0.7709465994819993,2.271389194587447,0.29524927803909873,-0.4838081355707942
-1.1842559149000669,0.6944078541659948,-0.008860128086405433,-1.2001214365892154
-0.6685227319673819,-0.003508218117634932,-0.9250746118273444,-0.7608068976742425
-1.1607201380725474,-0.8187157188326852,-0.15854596705502885,-1.2552491600783162
-1.0713348406453225,-1.5756974890841853,-1.1457254250026885,-1.175798028789968
-1.146273074656959,0.054612624113931404,-0.6309369642722419,-1.0454304245183528
-1.1410415049235796,-0.7598091929486548,0.48547397100930895,-1.2394733465559862
-1.153325658748437,-0.6435786167640875,0.05838078271290077,-0.9568282548295873
-0.9307340753515194,-1.342011678113006,1.2548814165680462,-1.0586419115420231
-0.9342977950016225,-0.0032617633753844084,1.3214197883684542,-0.9650793823878613
-0.9584196141145711,-1.109587460187905,-2.216762394148636,-1.1004501911814413
-0.9694254104473136,0.055123139172006376,0.23220062476203557,-1.054408597875819
-1.0160057835377463,-1.866209270980749,0.03965445635440215,-1.2856187653680375
-0.8338863675196312,-0.7605749422479708,-1.390742326299564,-0.738430767089932
-1.212629684532004,0.4621627426778819,1.127637433727533,-1.1403778198005128
-0.7725196736935667,1.1060235793969337,1.3571711237067596,-0.7774009962485642
-1.0307013928088598,1.397220884136511,-1.8196175965809924,-1.0289813946293556
-1.1545063682810484,0.8740249226510708,0.3473905006091169,-1.1468140248518393
-1.1879037616901662,-1.342587748316071,0.44552795028764036,-1.3816054362227768
-0.7884076501641027,-0.527400181954168,-1.5776058201208396,-0.9825311261951095
-0.7508347543050768,0.2878482587057827,-0.3387459942446047,-0.8362697984617188
-1.080588512638909,-0.9348894262200708,0.35468057954570975,-0.9326166828861508
-0.8615103910430373,0.40758821255623784,-0.43658825935968054,-0.6502476817143267
-1.0805704686678237,-1.866209270980749,-0.9933887992108141,-1.2669656071738054
-0.4412874301562311,1.1059386255180972,0.8778150375140079,-0.1609876017655759
-1.2525015747454602,-1.5167120175726176,-0.10020261851104317,-1.1567154147607444
-0.5084207042998097,-0.06189312066502572,-0.5986130466927609,-0.6179006790219583
-0.885820044614564,1.1656565680688775,-0.39832064708882137,-0.649226428867264
-0.9376131438603196,0.640588500684404,0.37492223063917146,-0.7489965328349184
-0.843690281545557,2.0955712970983704,1.031412728646948,-0.7475822222970527
-1.2140829413281173,-0.46877355208706134,0.7079623070924101,-1.2975235094680613
-0.7891149700941296,0.6988990220122211,-0.10780585658426987,-0.5432067033141481
-0.9766606362983381,-1.0513618927389243,0.16570066189255322,-0.8883183447192318
-1.1225481970775144,-0.2943998938260026,-0.8286590872799007,-1.2737049561340792
-1.0604881768405259,-1.109993250028565,-0.4329504443323812,-0.993618556098896
-1.262589191162919,1.8630053496484338,-0.9443323265852924,-1.2114724985176526
-1.0148368979998783,-1.5753433748622583,0.7679206577637809,-0.9939153011463022
-0.7864860100168007,0.7530392114556355,0.22121584525603685,-0.7417534528379874
-1.0905550963275696,1.6888525295543177,-0.993911295085862,-1.0025955103379414
-1.0527764440807708,-1.8072570777292847,0.7214974933776679,-1.2026620596091608
-0.9473735322717922,-0.06257391608550461,0.9103993733577805,-1.0845421752951618
-1.1206889591387037,0.8115943943654315,-0.08148472934797457,-0.9646315984528331
-1.2052638153896487,-1.3423325140748292,-2.414428784890224,-1.4197501310595568
-0.9887651855691677,1.3975702709359041,-0.12912057961588536,-0.7659493080385364
-0.7561164051215398,1.2227757789181408,1.0298011598008168,-0.4108156707211885
-0.7903360954610275,0.9318993101403873,-0.44781642581023196,-0.5132709713331864
-1.2572781301039013,-0.46877355208706134,1.335046225267823,-1.2926699942000672
-1.1784638591793184,-0.877342348699792,0.402156451071718,-1.3785059859762536
-1.1016052687104636,0.640588500684404,0.06296097211767618,-0.8950879743112539
-0.9653281388538216,0.5785941062372654,-0.16231502166930084,-0.7046717181982668
-0.8906791419299046,0.461841906716059,0.3421255636389326,-0.9520166992013744
-1.0097800773912753,-0.23645405937937478,1.6496530190397565,-1.1574575088927765
-0.7713760492765177,1.1652310068896399,0.3958073775013627,-0.7036236452035685
-0.7509733907918803,-1.3430982633741453,0.7279949437061185,-0.7385687494206208
-1.1019706942020568,0.22873689337047798,2.483403680307274,-1.2026894383363553
-1.1994430680250339,-1.8075779136911083,0.6797739624426785,-1.4119270989941504
-1.2117568050765206,-0.003914007958294369,-1.1172972036419333,-1.0125268453006901
-1.2281762882392977,0.11704315239957072,0.599807105912891,-1.076479266075335
-1.0750089495871697,0.8153935653614302,-0.7242676031165878,-1.0581168362313047
-1.1185265650208491,1.1060235793969337,-1.4556204026692392,-1.1975093713535268
